地点,取得時間,AQI値,大気質ステータス,主要汚染物質,PM2.5,PM10,O3,NO2,温度,湿度,気圧,風速,降水量
神戸市 須磨区,2025-05-17 05:00:00,34.0,良好,pm25,34.0,9.0,24.8,5.6,19.0,100.0,1009.5,2.8,0.0
神戸市 須磨区,2025-05-17 06:00:00,30.0,良好,pm25,30.0,10.0,24.8,5.6,19.5,100.0,1009.0,3.0,0.0
神戸市 須磨区,2025-05-17 07:00:00,34.0,良好,pm25,34.0,10.0,21.6,8.4,20.0,98.0,1008.0,3.7,0.0
神戸市 須磨区,2025-05-17 08:00:00,30.0,良好,pm25,30.0,13.0,15.2,12.1,22.8,94.0,1006.8,2.2,0.0
神戸市 須磨区,2025-05-17 09:00:00,57.0,普通,pm25,57.0,37.0,12.8,3.8,23.0,94.0,1006.0,2.8,0.0
神戸市 須磨区,2025-05-17 10:00:00,65.0,普通,pm25,65.0,45.0,10.4,1.9,23.0,94.0,1005.5,6.1,0.0
神戸市 須磨区,2025-05-17 11:00:00,70.0,普通,pm25,70.0,38.0,9.6,3.8,23.0,94.0,1006.0,3.8,0.0
神戸市 須磨区,2025-05-17 12:00:00,53.0,普通,pm25,53.0,28.0,10.4,2.8,23.0,95.5,1006.5,3.0,0.0
神戸市 須磨区,2025-05-17 13:00:00,55.0,普通,pm25,55.0,26.0,11.2,3.8,23.5,91.0,1006.0,2.1,0.0
神戸市 須磨区,2025-05-17 14:00:00,57.0,普通,pm25,57.0,28.0,11.2,3.8,24.0,88.0,1006.0,2.0,0.0
神戸市 須磨区,2025-05-17 15:00:00,63.0,普通,pm25,63.0,23.0,12.1,3.8,24.0,88.0,1006.5,1.7,0.0
神戸市 須磨区,2025-05-17 16:00:00,68.0,普通,pm25,68.0,26.0,12.8,3.8,24.0,88.0,1007.0,2.2,0.0
神戸市 須磨区,2025-05-17 17:00:00,68.0,普通,pm25,68.0,26.0,9.6,7.5,23.5,91.0,1007.0,1.5,0.0
神戸市 須磨区,2025-05-17 18:00:00,63.0,普通,pm25,63.0,24.0,12.1,5.6,20.5,100.0,1007.0,1.7,0.0
神戸市 須磨区,2025-05-17 19:00:00,65.0,普通,pm25,65.0,26.0,10.4,6.5,22.5,91.0,1007.0,1.7,0.0
神戸市 須磨区,2025-05-17 20:00:00,63.0,普通,pm25,63.0,23.0,13.6,5.6,23.0,88.0,1007.5,2.2,0.0
神戸市 須磨区,2025-05-17 21:00:00,55.0,普通,pm25,55.0,23.0,13.6,7.5,21.5,90.5,1008.0,2.1,0.0
神戸市 須磨区,2025-05-17 22:00:00,57.0,普通,pm25,57.0,24.0,15.2,5.6,21.0,93.5,1008.0,1.6,0.0
神戸市 須磨区,2025-05-17 23:00:00,46.0,良好,pm25,46.0,22.0,16.8,5.6,22.0,91.0,1007.5,1.7,0.0
神戸市 須磨区,2025-05-18 01:00:00,55.0,普通,pm25,55.0,29.0,16.8,7.5,22.0,94.0,1007.0,2.1,0.0
神戸市 須磨区,2025-05-18 02:00:00,55.0,普通,pm25,55.0,29.0,16.8,5.6,21.0,94.0,1007.0,1.8,0.0
神戸市 須磨区,2025-05-18 03:00:00,55.0,普通,pm25,55.0,27.0,14.5,6.5,21.0,94.0,1007.0,1.3,0.0
神戸市 須磨区,2025-05-18 04:00:00,50.0,良好,pm25,50.0,20.0,14.5,5.6,21.0,94.0,1008.0,0.7,0.0
神戸市 須磨区,2025-05-18 05:00:00,38.0,良好,pm25,38.0,15.0,11.2,7.5,20.9,95.8,1005.3,1.1,2.4
神戸市 須磨区,2025-05-18 06:00:00,53.0,普通,pm25,53.0,17.0,7.3,7.5,20.7,97.0,1005.4,0.4,2.4
神戸市 須磨区,2025-05-18 07:00:00,38.0,良好,pm25,38.0,18.0,9.6,8.4,22.2,91.2,1005.6,0.2,2.4
神戸市 須磨区,2025-05-18 08:00:00,42.0,良好,pm25,42.0,18.0,9.6,11.2,23.6,81.3,1005.7,0.5,2.4
神戸市 須磨区,2025-05-18 09:00:00,25.0,良好,pm25,25,13,17.6,10.2,20.5,93.5,1008.5,0.9,0.0
