地点,取得時間,AQI値,大気質ステータス,主要汚染物質,PM2.5,PM10,O3,NO2,温度,湿度,気圧,風速,降水量
神戸市 須磨区,2025-05-01 02:00:00,65,普通,pm25,65,21,28.1,16.7,15.0,72.0,1018.0,0.9,0.0
神戸市 須磨区,2025-05-01 03:00:00,68,普通,pm25,68,21,22.4,18.6,14.0,71.0,1018.0,0.8,0.0
神戸市 須磨区,2025-05-01 04:00:00,70,普通,pm25,70,22,14.5,24.1,13.0,71.0,1018.0,1.1,0.0
神戸市 須磨区,2025-05-01 05:00:00,68,普通,pm25,68,21,7.3,33.4,13.0,76.0,1018.0,1.4,0.0
神戸市 須磨区,2025-05-01 06:00:00,68,普通,pm25,68,23,6.4,35.2,14.0,71.0,1019.0,0.8,0.0
神戸市 須磨区,2025-05-01 07:00:00,68,普通,pm25,68,24,31.2,15.8,16.0,67.0,1019.0,1.4,0.0
神戸市 須磨区,2025-05-01 09:00:00,70,普通,pm25,70,25,36.1,13.9,16.0,74.5,1019.0,3.2,0.0
神戸市 須磨区,2025-05-01 10:00:00,76,普通,pm25,76,24,36.1,19.5,16.5,65.5,1019.0,1.5,0.0
神戸市 須磨区,2025-05-01 11:00:00,72,普通,pm25,72,25,42.4,14.9,20.8,49.0,1015.8,1.5,99.0
神戸市 須磨区,2025-05-01 13:00:00,68,普通,pm25,68,21,44.8,11.2,18.5,72.5,1017.0,2.2,0.0
神戸市 須磨区,2025-05-01 14:00:00,65,普通,pm25,65,20,48.8,9.3,19.5,74.5,1015.0,3.0,0.0
神戸市 須磨区,2025-05-01 16:00:00,65,普通,pm25,65,28,54.5,5.6,21.2,58.0,1011.9,3.0,99.0
神戸市 須磨区,2025-05-01 17:00:00,61,普通,pm25,61,22,53.3,5.6,20.6,60.9,1011.8,2.4,99.0
神戸市 須磨区,2025-05-01 18:00:00,61,普通,pm25,61,20,54.5,3.8,19.6,67.0,1011.6,2.2,99.0
神戸市 須磨区,2025-05-01 19:00:00,65,普通,pm25,65,20,46.5,12.1,18.4,77.0,1011.3,3.3,99.0
神戸市 須磨区,2025-05-01 20:00:00,59,普通,pm25,59,18,47.2,6.5,18.1,79.0,1011.3,3.2,99.0
神戸市 須磨区,2025-05-01 21:00:00,59,普通,pm25,59,20,38.4,13.9,18.0,77.0,1014.0,2.4,0.0
神戸市 須磨区,2025-05-01 22:00:00,59,普通,pm25,59,20,32.0,18.6,17.7,80.0,1010.6,2.0,99.0
神戸市 須磨区,2025-05-01 23:00:00,55,普通,pm25,55,17,41.6,7.5,17.7,80.0,1010.1,1.3,99.0
神戸市 須磨区,2025-05-02 01:00:00,55,普通,pm25,55,20,40.0,8.4,16.0,93.0,1010.0,1.0,0.0
神戸市 須磨区,2025-05-02 02:00:00,42,良好,pm25,42,14,32.0,11.2,19.4,51.0,1006.0,1.0,99.0
神戸市 須磨区,2025-05-02 03:00:00,42,良好,pm25,42,13,42.4,7.5,18.3,63.3,1005.3,2.7,99.0
神戸市 須磨区,2025-05-02 04:00:00,42,良好,pm25,42,12,44.8,5.6,16.2,82.9,1004.7,3.4,99.0
神戸市 須磨区,2025-05-02 05:00:00,46,良好,pm25,46,12,43.2,4.7,16.0,90.2,1004.3,2.8,99.0
神戸市 須磨区,2025-05-02 06:00:00,46,良好,pm25,46,11,40.0,5.6,16.1,87.9,1004.2,3.2,99.0
神戸市 須磨区,2025-05-02 07:00:00,30,良好,pm25,30,11,39.2,7.5,16.0,90.8,1003.8,1.4,99.0
神戸市 須磨区,2025-05-02 08:00:00,34,良好,pm25,34,13,39.2,8.4,15.5,90.2,1004.1,1.4,99.0
神戸市 須磨区,2025-05-02 09:00:00,25,良好,pm25,25,10,40.8,6.5,15.0,95.0,1003.6,1.5,1.2
神戸市 須磨区,2025-05-02 10:00:00,25,良好,pm25,25,9,41.6,4.7,15.0,95.0,1003.6,0.8,1.2
神戸市 須磨区,2025-05-02 11:00:00,25,良好,pm25,25,9,35.2,12.1,15.0,96.8,1002.9,1.1,1.2
神戸市 須磨区,2025-05-02 12:00:00,13,良好,pm25,13,9,38.4,11.2,17.2,92.1,1001.5,1.6,1.2
神戸市 須磨区,2025-05-02 13:00:00,25,良好,pm25,25,10,37.6,13.0,17.6,82.1,1001.4,2.3,1.2
神戸市 須磨区,2025-05-02 14:00:00,30,良好,pm25,30,9,47.2,8.4,17.2,80.9,1002.1,1.3,1.2
神戸市 須磨区,2025-05-02 15:00:00,21,良好,pm25,21,10,52.0,4.7,19.0,73.2,1001.2,2.3,0.3
神戸市 須磨区,2025-05-02 16:00:00,25,良好,pm25,25,11,54.5,3.8,19.0,73.2,1001.2,4.2,0.3
神戸市 須磨区,2025-05-02 17:00:00,38,良好,pm25,38,10,49.6,7.5,19.4,63.9,1002.2,1.4,0.3
神戸市 須磨区,2025-05-02 18:00:00,30,良好,pm25,30,10,44.8,8.4,18.7,62.9,1002.6,3.1,0.3
神戸市 須磨区,2025-05-02 19:00:00,46,良好,pm25,46,15,39.2,2.8,17.6,54.1,1004.5,1.6,0.3
神戸市 須磨区,2025-05-02 20:00:00,53,普通,pm25,53,14,38.4,4.7,16.7,51,1005.2,1.5,0.3
